Timestamp,Pixel_X,Pixel_Y,Depth_mm,Temperature_C,ToF_Amplitude,Target_Label
2026-03-22T12:51:05,261,133,9934.48,16.07,73.64,Victim
2026-03-22T12:51:06,819,600,16226.72,16.38,48.86,Not Present
2026-03-22T12:51:07,119,29,14819.84,20.05,59.19,Not Present
2026-03-22T12:51:08,1186,338,4707.6,13.45,91.88,Not Present
2026-03-22T12:51:09,235,458,7910.55,10.07,95.93,Victim
2026-03-22T12:51:10,188,586,8505.72,33.12,78.15,Victim
2026-03-22T12:51:11,89,363,12472.92,28.14,72.26,Not Present
2026-03-22T12:51:12,763,518,6509.04,35.07,100.75,Not Present
2026-03-22T12:51:13,956,167,17002.53,34.58,54.55,Victim
2026-03-22T12:51:14,880,526,8445.84,33.4,83.18,Victim
2026-03-22T12:51:15,355,550,11946.81,19.31,73.35,Not Present
2026-03-22T12:51:16,1065,400,13618.09,27.43,71.79,Not Present
2026-03-22T12:51:17,775,573,17380.78,24.64,62.53,Not Present
2026-03-22T12:51:18,1163,470,15641.53,13.14,67.62,Not Present
2026-03-22T12:51:19,182,506,15688.54,14.6,60.83,Not Present
2026-03-22T12:51:20,1018,468,15082.65,21.25,60.59,Not Present
2026-03-22T12:51:21,587,647,15881.92,27.47,53.38,Not Present
2026-03-22T12:51:22,792,687,11013.0,20.61,70.57,Not Present
2026-03-22T12:51:23,215,528,11917.22,14.57,70.06,Not Present
2026-03-22T12:51:24,806,263,17257.83,18.72,51.57,Not Present
2026-03-22T12:51:25,19,692,18043.35,21.33,42.83,Not Present
2026-03-22T12:51:26,912,549,12998.93,20.85,71.51,Not Present
2026-03-22T12:51:27,1199,156,5755.96,25.11,99.06,Not Present
2026-03-22T12:51:28,551,520,17466.14,11.04,47.43,Not Present
2026-03-22T12:51:29,94,673,19235.46,23.66,33.43,Not Present
2026-03-22T12:51:30,77,0,11510.53,17.27,73.31,Not Present
2026-03-22T12:51:31,174,82,4853.52,33.24,104.16,Victim
2026-03-22T12:51:32,613,608,11933.27,13.04,71.89,Not Present
2026-03-22T12:51:33,695,614,5796.83,27.26,99.11,Not Present
2026-03-22T12:51:34,1080,293,17421.67,24.72,45.65,Not Present
2026-03-22T12:51:35,315,556,4506.43,22.72,107.71,Not Present
2026-03-22T12:51:36,291,229,9982.62,20.14,83.49,Not Present
2026-03-22T12:51:37,673,86,17136.33,26.7,57.26,Not Present
2026-03-22T12:51:38,558,53,16151.6,21.95,43.96,Not Present
2026-03-22T12:51:39,1249,72,3754.1,29.66,107.4,Victim
2026-03-22T12:51:40,220,445,16915.52,20.44,53.4,Not Present
2026-03-22T12:51:41,801,287,15126.25,10.1,58.37,Not Present
2026-03-22T12:51:42,474,595,7062.9,19.11,90.98,Not Present
2026-03-22T12:51:43,77,306,10083.27,27.43,67.38,Not Present
2026-03-22T12:51:44,845,68,9204.65,21.26,78.58,Victim
2026-03-22T12:51:45,513,496,13286.05,17.28,67.42,Not Present
2026-03-22T12:51:46,1212,296,9532.28,28.25,81.05,Victim
2026-03-22T12:51:47,1127,416,12340.78,32.02,68.23,Not Present
2026-03-22T12:51:48,980,39,11626.95,22.57,68.26,Not Present
2026-03-22T12:51:49,568,264,9283.81,17.77,81.43,Victim
2026-03-22T12:51:50,316,314,4011.67,32.1,109.4,Not Present
2026-03-22T12:51:51,371,469,19186.14,10.91,41.81,Not Present
2026-03-22T12:51:52,513,9,12833.59,34.77,69.43,Not Present
2026-03-22T12:51:53,1210,383,14890.56,11.14,54.18,Not Present
2026-03-22T12:51:54,1223,68,18613.74,10.83,50.7,Not Present
2026-03-22T12:51:55,1133,135,3033.66,15.92,120,Not Present
2026-03-22T12:51:56,96,86,3233.85,15.74,116.96,Not Present
2026-03-22T12:51:57,769,49,10308.94,27.19,79.52,Not Present
2026-03-22T12:51:58,398,229,7832.18,28.68,85.3,Not Present
2026-03-22T12:51:59,884,518,18339.32,33.02,51.53,Victim
2026-03-22T12:52:00,285,288,19779.07,21.65,35.32,Not Present
2026-03-22T12:52:01,860,134,4684.51,10.62,97.99,Not Present
2026-03-22T12:52:02,1045,134,8094.95,16.74,92.51,Not Present
2026-03-22T12:52:03,1217,618,6995.08,33.67,101.12,Not Present
2026-03-22T12:52:04,983,491,18806.6,19.9,55.22,Not Present
2026-03-22T12:52:05,1198,715,16498.37,12.09,52.08,Not Present
2026-03-22T12:52:06,1196,469,6055.58,12.75,102.3,Not Present
2026-03-22T12:52:07,394,202,13382.7,34.33,69.15,Not Present
2026-03-22T12:52:08,797,554,13157.36,22.06,65.12,Not Present
2026-03-22T12:52:09,464,674,18559.55,23.19,46.41,Not Present
2026-03-22T12:52:10,237,664,3842.86,16.32,99.74,Victim
2026-03-22T12:52:11,396,64,19367.24,17.51,39.96,Not Present
2026-03-22T12:52:12,442,296,13155.71,24.74,65.9,Not Present
2026-03-22T12:52:13,697,192,16595.43,34.8,54.96,Not Present
2026-03-22T12:52:14,427,262,3322.9,27.14,101.71,Not Present
2026-03-22T12:52:15,68,618,8456.89,12.79,90.5,Not Present
2026-03-22T12:52:16,348,414,11131.17,16.65,76.08,Not Present
2026-03-22T12:52:17,508,420,19899.82,28.22,38.42,Not Present
2026-03-22T12:52:18,558,718,4650.25,21.66,101.75,Not Present
2026-03-22T12:52:19,597,600,12099.0,11.59,63.96,Not Present
2026-03-22T12:52:20,979,78,13905.33,15.55,70.05,Not Present
2026-03-22T12:52:21,655,398,16733.23,28.96,51.78,Not Present
2026-03-22T12:52:22,890,659,9156.3,12.57,75.64,Not Present
2026-03-22T12:52:23,521,427,18177.17,12.04,42.98,Not Present
2026-03-22T12:52:24,273,194,18689.82,11.56,47.46,Not Present
2026-03-22T12:52:25,393,38,19760.45,33.39,43.51,Not Present
2026-03-22T12:52:26,289,155,18301.15,21.53,46.36,Not Present
2026-03-22T12:52:27,167,566,14994.31,22.98,63.54,Not Present
2026-03-22T12:52:28,178,447,17087.37,22.66,50.79,Victim
2026-03-22T12:52:29,1124,567,19514.07,11.26,50.37,Not Present
2026-03-22T12:52:30,412,642,16456.38,14.36,63.23,Not Present
2026-03-22T12:52:31,781,346,15636.42,17.66,55.74,Not Present
2026-03-22T12:52:32,368,32,19136.75,29.61,47.23,Not Present
2026-03-22T12:52:33,620,294,11853.7,17.62,78.79,Victim
2026-03-22T12:52:34,855,147,18142.85,34.5,39.97,Not Present
2026-03-22T12:52:35,730,557,19469.68,29.86,39.64,Not Present
2026-03-22T12:52:36,609,605,11367.58,20.53,75.32,Not Present
2026-03-22T12:52:37,903,225,11295.84,20.2,74.27,Not Present
2026-03-22T12:52:38,24,220,10483.47,15.21,80.7,Not Present
2026-03-22T12:52:39,121,8,8785.64,24.53,78.81,Victim
2026-03-22T12:52:40,167,572,3987.3,35.7,106.93,Victim
2026-03-22T12:52:41,563,513,18190.84,13.75,58.68,Not Present
2026-03-22T12:52:42,14,126,16024.06,15.8,54.83,Not Present
2026-03-22T12:52:43,762,504,15917.55,22.54,55.2,Not Present
2026-03-22T12:52:44,121,309,5046.1,26.37,96.83,Not Present
2026-03-22T12:52:45,771,318,15359.08,15.14,56.23,Not Present
2026-03-22T12:52:46,57,75,15397.34,26.2,64.71,Not Present
2026-03-22T12:52:47,679,529,18726.71,18.02,38.42,Not Present
2026-03-22T12:52:48,653,150,14747.25,14.47,61.14,Not Present
2026-03-22T12:52:49,920,211,18064.83,23.18,53.02,Not Present
2026-03-22T12:52:50,759,216,17874.01,13.99,51.91,Not Present
2026-03-22T12:52:51,1007,394,16624.43,20.3,61.71,Not Present
2026-03-22T12:52:52,551,278,9524.42,14.62,84.93,Not Present
2026-03-22T12:52:53,887,616,14672.18,16.32,61.66,Not Present
2026-03-22T12:52:54,1013,544,3995.26,27.01,104.9,Not Present
2026-03-22T12:52:55,553,178,12441.57,19.43,66.18,Not Present
2026-03-22T12:52:56,872,159,7840.96,33.36,84.17,Victim
2026-03-22T12:52:57,778,331,14360.19,25.3,62.84,Not Present
2026-03-22T12:52:58,1021,410,17748.54,33.57,43.7,Not Present
2026-03-22T12:52:59,656,419,10392.96,24.97,80.98,Not Present
2026-03-22T12:53:00,747,587,17566.81,33.84,46.8,Not Present
2026-03-22T12:53:01,99,34,17004.62,32.08,48.04,Victim
2026-03-22T12:53:02,194,244,17182.98,29.74,64.31,Not Present
2026-03-22T12:53:03,697,480,9669.58,12.61,79.44,Not Present
2026-03-22T12:53:04,97,185,3422.78,28.57,110.12,Not Present
2026-03-22T12:53:05,874,639,13271.12,15.7,68.44,Not Present
2026-03-22T12:53:06,953,293,3812.11,26.45,109.21,Victim
2026-03-22T12:53:07,1146,178,10831.91,23.22,77.94,Not Present
2026-03-22T12:53:08,357,108,9217.02,25.16,80.03,Victim
2026-03-22T12:53:09,60,536,18110.89,15.54,34.35,Not Present
2026-03-22T12:53:10,1128,56,10365.16,19.27,79.7,Not Present
2026-03-22T12:53:11,1190,363,13664.02,27.98,63.33,Not Present
2026-03-22T12:53:12,400,31,11729.94,21.73,80.88,Not Present
2026-03-22T12:53:13,208,424,13503.29,14.93,61.39,Not Present
2026-03-22T12:53:14,78,104,19587.62,11.95,40.73,Not Present
2026-03-22T12:53:15,347,505,12407.87,18.86,67.14,Not Present
2026-03-22T12:53:16,5,379,6514.99,23.96,96.37,Not Present
2026-03-22T12:53:17,913,688,15807.41,15.43,64.84,Not Present
2026-03-22T12:53:18,792,487,16182.81,10.44,51.42,Not Present
2026-03-22T12:53:19,695,712,14889.43,25.03,62.13,Not Present
2026-03-22T12:53:20,626,395,3364.12,21.39,110.61,Victim
2026-03-22T12:53:21,321,61,14412.51,28.64,58.37,Not Present
2026-03-22T12:53:22,604,463,8935.27,13.99,78.35,Not Present
2026-03-22T12:53:23,1102,422,14680.46,21.93,60.14,Not Present
2026-03-22T12:53:24,841,546,12205.83,32.9,74.84,Not Present
2026-03-22T12:53:25,162,337,3639.22,34.14,111.5,Victim
2026-03-22T12:53:26,1,285,7967.25,24.8,94.11,Victim
2026-03-22T12:53:27,667,711,12640.92,27.96,76.69,Not Present
2026-03-22T12:53:28,175,695,14550.42,21.27,69.35,Not Present
2026-03-22T12:53:29,1226,529,6737.58,26.56,96.85,Victim
2026-03-22T12:53:30,244,718,15980.88,26.17,64.07,Not Present
2026-03-22T12:53:31,109,643,18357.99,28.73,44.63,Not Present
2026-03-22T12:53:32,482,607,15338.44,34.83,48.34,Not Present
2026-03-22T12:53:33,799,543,14142.41,25.65,55.62,Not Present
2026-03-22T12:53:34,402,504,16322.07,35.21,49.58,Victim
2026-03-22T12:53:35,415,375,12985.77,32.4,70.31,Not Present
2026-03-22T12:53:36,1047,697,19201.86,26.45,42.31,Not Present
2026-03-22T12:53:37,18,545,11497.63,17.48,61.81,Not Present
2026-03-22T12:53:38,430,45,7819.96,18.99,95.46,Not Present
2026-03-22T12:53:39,217,386,11505.07,35.35,81.15,Not Present
2026-03-22T12:53:40,1050,271,14816.93,25.01,59.87,Not Present
2026-03-22T12:53:41,266,193,11121.31,13.36,78.89,Not Present
2026-03-22T12:53:42,1155,502,7168.9,25.6,93.45,Not Present
2026-03-22T12:53:43,244,61,7190.74,14.49,89.64,Victim
2026-03-22T12:53:44,440,225,9882.87,35.62,76.72,Victim
2026-03-22T12:53:45,354,497,6181.1,22.07,96.04,Not Present
2026-03-22T12:53:46,375,670,3750.17,19.77,100.54,Not Present
2026-03-22T12:53:47,510,90,17816.42,19.68,51.88,Not Present
2026-03-22T12:53:48,417,709,12921.28,27.54,69.95,Not Present
2026-03-22T12:53:49,877,268,4780.95,26.75,97.96,Victim
2026-03-22T12:53:50,501,647,11101.91,23.01,73.68,Not Present
2026-03-22T12:53:51,974,712,14181.35,29.36,64.41,Not Present
2026-03-22T12:53:52,333,633,19286.0,12.55,40.11,Not Present
2026-03-22T12:53:53,548,480,18673.7,34.87,41.58,Victim
2026-03-22T12:53:54,288,713,12485.53,23.68,62.86,Not Present
2026-03-22T12:53:55,131,145,8713.55,20.02,84.51,Not Present
2026-03-22T12:53:56,512,633,3235.83,14.7,107.4,Not Present
2026-03-22T12:53:57,686,424,16437.34,17.69,56.61,Not Present
2026-03-22T12:53:58,520,514,12987.21,28.08,62.63,Not Present
2026-03-22T12:53:59,963,2,16616.22,13.32,59.1,Not Present
2026-03-22T12:54:00,723,216,5871.01,34.12,95.97,Not Present
2026-03-22T12:54:01,1019,217,5155.55,22.02,95.52,Not Present
2026-03-22T12:54:02,576,676,14708.3,10.33,57.54,Not Present
2026-03-22T12:54:03,378,691,8993.24,18.34,78.49,Not Present
2026-03-22T12:54:04,771,401,19810.77,11.9,47.39,Not Present
2026-03-22T12:54:05,378,541,9248.57,12.67,81.58,Not Present
2026-03-22T12:54:06,370,26,3648.05,20.0,106.35,Victim
2026-03-22T12:54:07,510,251,9635.65,16.37,77.04,Not Present
2026-03-22T12:54:08,994,575,5388.71,14.01,109.56,Not Present
2026-03-22T12:54:09,725,591,14276.64,32.01,66.85,Victim
2026-03-22T12:54:10,39,286,19202.81,29.39,40.71,Not Present
2026-03-22T12:54:11,694,56,12309.26,24.79,61.02,Not Present
2026-03-22T12:54:12,435,206,8555.09,12.04,83.04,Not Present
2026-03-22T12:54:13,110,413,4740.55,33.4,106.86,Victim
2026-03-22T12:54:14,66,96,16357.81,24.56,58.69,Not Present
2026-03-22T12:54:15,957,427,11192.59,16.34,80.54,Not Present
2026-03-22T12:54:16,845,504,9813.41,26.52,72.54,Victim
2026-03-22T12:54:17,242,687,9673.96,25.54,83.74,Not Present
2026-03-22T12:54:18,828,98,15038.34,19.56,55.47,Not Present
2026-03-22T12:54:19,460,661,12752.97,23.99,71.06,Not Present
2026-03-22T12:54:20,280,221,7722.23,32.61,90.08,Not Present
2026-03-22T12:54:21,1070,48,17136.5,13.94,49.51,Not Present
2026-03-22T12:54:22,1050,475,11566.14,23.11,74.22,Not Present
2026-03-22T12:54:23,530,191,14332.52,26.48,61.92,Not Present
2026-03-22T12:54:24,714,681,3405.14,25.53,105.72,Not Present
2026-03-22T12:54:25,741,169,14762.11,15.78,61.05,Not Present
2026-03-22T12:54:26,468,218,8898.96,15.07,94.33,Victim
2026-03-22T12:54:27,303,672,7482.04,26.26,92.16,Not Present
2026-03-22T12:54:28,1210,667,16168.59,27.05,51.74,Not Present
2026-03-22T12:54:29,480,503,4870.25,12.2,96.3,Victim
2026-03-22T12:54:30,94,77,19666.22,35.95,44.22,Victim
2026-03-22T12:54:31,261,29,5018.96,18.75,99.84,Not Present
2026-03-22T12:54:32,1202,380,7854.68,20.27,94.02,Not Present
2026-03-22T12:54:33,843,277,12664.73,16.75,66.66,Not Present
2026-03-22T12:54:34,450,168,10809.43,19.44,80.27,Not Present
2026-03-22T12:54:35,1209,657,7887.83,24.06,84.45,Not Present
2026-03-22T12:54:36,1127,88,16656.33,26.88,46.48,Not Present
2026-03-22T12:54:37,1120,48,14076.96,25.15,64.78,Not Present
2026-03-22T12:54:38,797,667,6641.51,32.1,85.22,Victim
2026-03-22T12:54:39,1096,401,10713.67,15.38,85.81,Not Present
2026-03-22T12:54:40,92,678,7984.04,16.96,93.93,Not Present
2026-03-22T12:54:41,757,425,8635.83,24.03,75.24,Not Present
2026-03-22T12:54:42,1127,25,17325.03,29.07,56.43,Not Present
2026-03-22T12:54:43,395,153,12143.9,34.64,74.88,Not Present
2026-03-22T12:54:44,931,56,19735.3,28.99,34.94,Not Present
2026-03-22T12:54:45,83,256,11133.31,18.1,79.8,Not Present
2026-03-22T12:54:46,622,92,16564.06,21.53,52.33,Not Present
2026-03-22T12:54:47,1125,235,8524.32,20.14,94.7,Not Present
2026-03-22T12:54:48,229,525,17123.34,12.13,53.49,Not Present
2026-03-22T12:54:49,65,433,14738.72,18.52,57.33,Not Present
2026-03-22T12:54:50,575,23,8446.45,35.51,82.21,Not Present
2026-03-22T12:54:51,270,668,15361.35,25.99,56.95,Not Present
2026-03-22T12:54:52,1185,632,19292.41,13.63,34.61,Not Present
2026-03-22T12:54:53,1198,553,16551.07,32.25,46.78,Not Present
2026-03-22T12:54:54,720,355,3810.53,19.33,109.48,Not Present
2026-03-22T12:54:55,430,476,14424.43,22.6,63.29,Not Present
2026-03-22T12:54:56,292,315,5364.36,16.32,94.7,Not Present
2026-03-22T12:54:57,410,273,15809.55,18.78,54.33,Not Present
2026-03-22T12:54:58,157,56,16098.92,15.03,53.16,Not Present
2026-03-22T12:54:59,849,139,17973.69,11.96,51.02,Not Present
2026-03-22T12:55:00,26,106,6235.56,24.34,94.7,Victim
2026-03-22T12:55:01,30,148,13661.44,28.48,63.42,Not Present
2026-03-22T12:55:02,273,586,18717.73,18.69,45.12,Not Present
2026-03-22T12:55:03,291,275,10533.56,12.0,74.79,Not Present
2026-03-22T12:55:04,1013,164,14668.65,23.65,66.47,Not Present
2026-03-22T12:55:05,563,392,17238.24,24.91,50.76,Not Present
2026-03-22T12:55:06,510,291,10792.3,14.04,73.39,Not Present
2026-03-22T12:55:07,517,442,18454.42,13.96,43.27,Not Present
2026-03-22T12:55:08,1024,157,11281.45,34.58,72.11,Not Present
2026-03-22T12:55:09,406,491,6725.62,12.34,89.74,Not Present
2026-03-22T12:55:10,130,358,5533.49,20.03,97.67,Not Present
2026-03-22T12:55:11,1208,281,15544.49,19.67,65.43,Not Present
2026-03-22T12:55:12,267,268,12877.32,27.04,69.95,Not Present
2026-03-22T12:55:13,1181,232,12312.82,35.21,72.7,Victim
2026-03-22T12:55:14,168,272,17880.91,34.98,44.6,Victim
2026-03-22T12:55:15,1105,701,8652.31,11.78,89.47,Not Present
2026-03-22T12:55:16,544,642,19848.98,34.33,39.93,Victim
2026-03-22T12:55:17,525,644,17863.24,13.84,34.52,Not Present
2026-03-22T12:55:18,179,601,5000.83,26.67,102.83,Not Present
2026-03-22T12:55:19,1032,164,5273.51,22.38,97.91,Not Present
2026-03-22T12:55:20,1040,405,18202.4,11.94,51.35,Not Present
2026-03-22T12:55:21,954,191,19076.33,11.45,48.72,Not Present
2026-03-22T12:55:22,378,478,9642.88,34.47,90.13,Victim
2026-03-22T12:55:23,1006,352,13847.3,27.16,65.41,Not Present
2026-03-22T12:55:24,826,73,19186.64,19.85,42.87,Not Present
2026-03-22T12:55:25,1254,645,13132.07,10.88,69.45,Not Present
2026-03-22T12:55:26,885,82,7987.2,12.2,95.14,Not Present
2026-03-22T12:55:27,1169,387,15474.16,22.21,63.11,Not Present
2026-03-22T12:55:28,1220,708,5720.16,22.18,89.36,Not Present
2026-03-22T12:55:29,315,468,12916.02,13.81,70.65,Not Present
2026-03-22T12:55:30,733,0,5274.96,12.74,101.62,Not Present
2026-03-22T12:55:31,905,244,17637.18,28.47,46.62,Not Present
2026-03-22T12:55:32,429,427,17282.78,12.29,60.04,Not Present
2026-03-22T12:55:33,214,538,17393.97,29.55,44.24,Not Present
2026-03-22T12:55:34,532,286,9350.82,22.98,80.26,Not Present
2026-03-22T12:55:35,734,622,9428.24,16.58,73.94,Not Present
2026-03-22T12:55:36,761,465,3834.4,22.06,102.11,Not Present
2026-03-22T12:55:37,630,466,9899.36,20.41,74.22,Not Present
2026-03-22T12:55:38,383,704,14687.26,11.99,67.08,Not Present
2026-03-22T12:55:39,1049,295,19356.63,21.44,25.41,Not Present
2026-03-22T12:55:40,643,582,14164.18,23.41,59.54,Not Present
2026-03-22T12:55:41,1069,327,18652.5,12.75,40.77,Not Present
2026-03-22T12:55:42,1139,601,13450.52,27.73,75.25,Not Present
2026-03-22T12:55:43,50,681,5516.34,18.47,105.64,Not Present
2026-03-22T12:55:44,1104,56,8178.13,21.83,83.9,Not Present
2026-03-22T12:55:45,368,656,14558.35,11.84,63.22,Not Present
2026-03-22T12:55:46,351,274,14380.17,25.37,67.43,Not Present
2026-03-22T12:55:47,399,540,12022.91,10.72,75.18,Not Present
2026-03-22T12:55:48,776,414,15837.6,16.79,53.0,Not Present
2026-03-22T12:55:49,411,538,18008.59,10.46,46.67,Not Present
2026-03-22T12:55:50,846,247,6556.81,20.86,94.09,Not Present
2026-03-22T12:55:51,307,212,6553.94,21.64,93.42,Not Present
2026-03-22T12:55:52,118,371,7503.26,21.8,91.43,Not Present
2026-03-22T12:55:53,1174,564,4940.5,22.36,102.73,Not Present
2026-03-22T12:55:54,289,11,14062.78,35.6,65.01,Not Present
2026-03-22T12:55:55,245,237,15107.06,19.7,54.08,Not Present
2026-03-22T12:55:56,1157,483,9995.84,24.25,77.4,Not Present
2026-03-22T12:55:57,894,519,9451.43,24.99,90.46,Not Present
2026-03-22T12:55:58,658,337,18599.34,18.58,59.31,Not Present
2026-03-22T12:55:59,648,290,17655.84,14.84,46.64,Not Present
2026-03-22T12:56:00,945,27,15534.97,29.91,58.22,Not Present
2026-03-22T12:56:01,341,239,13086.18,22.62,70.65,Not Present
2026-03-22T12:56:02,434,189,17118.62,20.56,49.75,Not Present
2026-03-22T12:56:03,665,159,9174.68,10.04,92.11,Not Present
2026-03-22T12:56:04,416,479,16382.02,15.6,55.06,Not Present
2026-03-22T12:56:05,365,492,5355.07,34.49,99.71,Victim
2026-03-22T12:56:06,876,259,8509.85,29.51,84.47,Not Present
2026-03-22T12:56:07,1252,172,18853.45,26.41,42.29,Not Present
2026-03-22T12:56:08,744,177,15677.04,19.79,53.9,Not Present
2026-03-22T12:56:09,335,179,17826.14,28.76,48.82,Not Present
2026-03-22T12:56:10,184,699,3402.39,20.32,99.24,Victim
2026-03-22T12:56:11,236,444,11317.68,29.31,73.87,Not Present
2026-03-22T12:56:12,1070,72,10648.83,16.24,67.37,Not Present
2026-03-22T12:56:13,416,104,10155.95,29.09,77.05,Not Present
2026-03-22T12:56:14,717,660,18362.13,19.76,42.85,Not Present
2026-03-22T12:56:15,21,77,14003.52,16.12,58.54,Not Present
2026-03-22T12:56:16,721,293,18740.9,27.08,40.6,Victim
2026-03-22T12:56:17,1116,194,9860.29,21.9,84.87,Not Present
2026-03-22T12:56:18,400,701,17619.8,12.79,45.47,Not Present
2026-03-22T12:56:19,1182,672,3605.97,28.81,103.01,Victim
2026-03-22T12:56:20,1071,331,18215.94,29.82,41.23,Not Present
2026-03-22T12:56:21,366,643,15673.26,13.91,56.14,Not Present
2026-03-22T12:56:22,1184,210,18021.37,24.47,48.23,Not Present
2026-03-22T12:56:23,1268,80,13468.36,20.7,66.79,Not Present
2026-03-22T12:56:24,675,415,19574.56,14.22,31.07,Not Present
2026-03-22T12:56:25,679,128,16874.87,24.94,51.59,Not Present
2026-03-22T12:56:26,415,301,10927.81,11.2,76.55,Not Present
2026-03-22T12:56:27,563,321,17427.86,33.09,44.54,Victim
2026-03-22T12:56:28,521,591,13770.97,23.2,66.26,Not Present
2026-03-22T12:56:29,927,588,18908.72,15.26,38.79,Not Present
2026-03-22T12:56:30,1063,419,13499.76,17.28,58.54,Not Present
2026-03-22T12:56:31,1064,560,8292.07,12.8,90.33,Not Present
2026-03-22T12:56:32,1253,35,19522.36,27.3,45.52,Not Present
2026-03-22T12:56:33,784,200,3143.78,23.86,110.42,Victim
2026-03-22T12:56:34,585,356,9021.39,28.04,80.4,Not Present
2026-03-22T12:56:35,651,134,10832.79,33.32,74.36,Not Present
2026-03-22T12:56:36,1028,608,9253.92,17.5,79.92,Not Present
2026-03-22T12:56:37,410,282,6455.93,20.36,93.19,Not Present
2026-03-22T12:56:38,850,477,6574.81,33.23,96.33,Victim
2026-03-22T12:56:39,368,329,10693.9,15.79,89.82,Not Present
2026-03-22T12:56:40,978,524,3621.11,24.78,105.92,Not Present
2026-03-22T12:56:41,753,488,8953.97,19.68,86.74,Not Present
2026-03-22T12:56:42,1013,466,11682.81,21.6,65.15,Not Present
2026-03-22T12:56:43,776,180,13730.69,23.46,59.04,Not Present
2026-03-22T12:56:44,525,190,16921.62,21.13,50.8,Not Present
2026-03-22T12:56:45,778,61,18312.81,17.99,38.24,Not Present
2026-03-22T12:56:46,253,463,8033.68,26.85,88.18,Not Present
2026-03-22T12:56:47,454,445,13129.77,18.82,74.17,Not Present
2026-03-22T12:56:48,74,17,13488.22,14.05,65.23,Not Present
2026-03-22T12:56:49,190,636,11707.51,29.77,69.53,Not Present
2026-03-22T12:56:50,825,274,10648.16,34.29,79.11,Victim
2026-03-22T12:56:51,32,162,6149.45,29.91,96.31,Not Present
2026-03-22T12:56:52,508,568,16203.02,16.13,49.56,Not Present
2026-03-22T12:56:53,1233,363,6167.97,23.85,98.57,Not Present
2026-03-22T12:56:54,810,344,12240.91,32.67,76.64,Not Present
2026-03-22T12:56:55,18,560,11772.81,15.91,75.43,Not Present
2026-03-22T12:56:56,888,241,13802.95,13.62,60.33,Not Present
2026-03-22T12:56:57,52,545,18609.33,35.9,53.4,Not Present
2026-03-22T12:56:58,637,333,19971.09,18.29,33.93,Not Present
2026-03-22T12:56:59,1098,9,18419.27,19.65,41.57,Not Present
2026-03-22T12:57:00,160,538,3631.36,28.63,103.89,Not Present
2026-03-22T12:57:01,597,557,15194.96,20.19,50.49,Not Present
2026-03-22T12:57:02,748,605,11355.7,15.58,76.43,Not Present
2026-03-22T12:57:03,920,454,13249.46,17.26,77.72,Not Present
2026-03-22T12:57:04,139,687,8487.59,14.69,83.31,Not Present
2026-03-22T12:57:05,1239,480,12520.08,25.31,77.31,Not Present
2026-03-22T12:57:06,270,581,5498.71,15.58,96.29,Victim
2026-03-22T12:57:07,614,330,7793.03,26.57,87.48,Not Present
2026-03-22T12:57:08,351,287,8465.95,13.28,83.43,Not Present
2026-03-22T12:57:09,1243,353,8070.78,33.93,81.53,Not Present
2026-03-22T12:57:10,938,70,9104.09,20.87,82.45,Not Present
2026-03-22T12:57:11,1203,715,12778.4,33.43,66.11,Victim
2026-03-22T12:57:12,678,316,15353.92,33.85,67.38,Not Present
2026-03-22T12:57:13,1037,622,14883.74,25.27,63.8,Not Present
2026-03-22T12:57:14,308,523,8232.91,10.64,95.37,Not Present
2026-03-22T12:57:15,83,370,8187.36,19.91,92.27,Not Present
2026-03-22T12:57:16,557,253,8377.3,35.94,83.6,Victim
2026-03-22T12:57:17,911,180,11388.23,12.61,73.25,Not Present
2026-03-22T12:57:18,286,485,11100.77,12.23,78.31,Not Present
2026-03-22T12:57:19,913,333,19376.41,24.03,48.31,Not Present
2026-03-22T12:57:20,1044,461,18666.66,21.95,40.55,Not Present
2026-03-22T12:57:21,976,154,6918.69,22.17,88.51,Not Present
2026-03-22T12:57:22,1188,495,8881.86,28.04,81.48,Not Present
2026-03-22T12:57:23,242,87,16974.36,13.34,42.32,Not Present
2026-03-22T12:57:24,530,586,6124.25,11.86,94.45,Victim
2026-03-22T12:57:25,0,183,13259.33,35.76,61.32,Victim
2026-03-22T12:57:26,30,604,3556.65,22.59,103.52,Victim
2026-03-22T12:57:27,734,151,8987.82,15.13,86.82,Victim
2026-03-22T12:57:28,997,321,7290.08,26.94,93.19,Not Present
2026-03-22T12:57:29,614,149,15246.56,17.83,54.73,Not Present
2026-03-22T12:57:30,123,449,10358.48,35.93,75.78,Victim
2026-03-22T12:57:31,53,162,15064.39,29.55,67.23,Not Present
2026-03-22T12:57:32,969,294,4531.85,11.79,102.39,Not Present
2026-03-22T12:57:33,260,302,14244.59,21.23,66.31,Not Present
2026-03-22T12:57:34,1065,91,12009.99,26.19,71.89,Not Present
2026-03-22T12:57:35,83,190,13775.35,11.16,68.09,Not Present
2026-03-22T12:57:36,414,558,6500.11,26.43,91.82,Not Present
2026-03-22T12:57:37,924,606,19650.99,28.68,28.11,Not Present
2026-03-22T12:57:38,271,9,12733.04,25.89,72.77,Not Present
2026-03-22T12:57:39,576,636,12436.84,35.15,76.24,Victim
2026-03-22T12:57:40,391,305,12002.9,28.16,80.36,Not Present
2026-03-22T12:57:41,454,421,13894.37,14.83,70.42,Not Present
2026-03-22T12:57:42,720,628,9780.71,28.48,79.46,Not Present
